generation,best_fitness,average_fitness,std_dev_fitness,mutation_rate,mutation_strength,best_weight_0,best_weight_1,best_weight_2,best_weight_3,best_weight_4,best_weight_5,best_weight_6
145,4292.33,1340.83,1208.75,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
146,4292.33,1403.69,1280.93,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
147,4292.33,1532.12,1360.07,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
148,4292.33,1481.34,1267.58,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
149,4292.33,1451.24,1345.98,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
150,4292.33,1484.85,1334.63,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
151,4292.33,1372.49,1246.52,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
152,4292.33,1466.50,1307.60,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
153,4292.33,1478.45,1291.97,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
154,4292.33,1599.47,1381.88,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
155,4292.33,1484.25,1341.51,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
156,4292.33,1498.75,1335.82,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
157,4292.33,1265.79,1185.47,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
158,4292.33,1437.90,1287.78,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
159,4292.33,1395.81,1261.12,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
160,4292.33,1372.00,1240.28,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
161,4292.33,1362.16,1282.88,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
162,4292.33,1333.26,1166.74,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
163,4292.33,1416.82,1284.78,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
164,4292.33,1435.19,1267.11,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
165,4292.33,1553.73,1399.99,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
166,4292.33,1561.34,1345.55,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
167,4292.33,1559.80,1404.63,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
168,4292.33,1380.37,1257.06,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
169,4292.33,1603.40,1399.69,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
170,4292.33,1422.44,1222.11,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
171,4292.33,1383.82,1255.67,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
172,4292.33,1456.24,1262.17,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
173,4292.33,1457.00,1278.44,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
174,4292.33,1411.37,1255.76,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
175,4292.33,1442.78,1318.80,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
176,4292.33,1599.82,1352.83,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
177,4292.33,1359.25,1237.98,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
178,4292.33,1450.31,1306.45,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
179,4292.33,1510.32,1426.96,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
180,4292.33,1397.54,1290.35,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
181,4292.33,1429.82,1332.16,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
182,4292.33,1492.69,1300.07,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
183,4292.33,1450.83,1309.84,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
184,4292.33,1492.95,1378.91,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
185,4292.33,1512.11,1390.84,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
186,4292.33,1527.16,1372.37,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
187,4292.33,1331.20,1238.11,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
188,4292.33,1574.27,1362.95,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
189,4292.33,1614.99,1420.42,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
190,4292.33,1321.17,1250.39,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
191,4292.33,1471.06,1348.07,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
192,4292.33,1457.74,1338.95,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
193,4292.33,1432.18,1268.47,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
194,4292.33,1501.57,1304.78,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
195,4292.33,1491.88,1355.20,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
196,4292.33,1508.70,1359.45,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
197,4292.33,1438.05,1257.07,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
198,4292.33,1592.36,1375.85,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
199,4292.33,1487.67,1361.33,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
200,4292.33,1466.99,1348.48,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
201,4292.33,1440.80,1258.52,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
202,4292.33,1367.66,1240.15,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
203,4292.33,1718.69,1493.19,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
204,4292.33,1392.80,1275.85,0.2500,0.4000,-0.23478970048819947,-0.1920597062569656,-0.21369117678949917,-0.7212324032659004,0.6542464145896698,0.42490370113120746,-0.1779196090708043
